year,month,site,quadrat,subsample,shootdensity,leafnumber,leaflength,leafwidth,epiphyteload,totalleafarea,epiphyteload/totalleafarea,egg-LASP,egg-PHTA,egg-UNWH,egg-HECR,egg-UN1,egg-UN2,egg-UNGR,egg-UNYR,hydroidUN,PHTA,LISP,ALCA,LAspp,HECR,mollusc1,IDRE,TAspp,isopodUN1,CACA,caprellidUN1,AMLA,gammaridUN1,gammaridUN2,HEspp,HEOR,copepodUN,crabUN,crustaceanUN2,PLBI,polychaetePH,polychaeteUN1,spaghettiUN,polychaeteUN2,nemerteanTE,nemerteanUNGR,nemerteanUN1,nemerteanUN2,flatwormUN1,flatwormUN2,EPPR,CLCA,tunicateUN,musselUN,jingleshellUN,limpetUN,barnacleUN,clamUN,bryozoanUN,mysidUN,scalewormUN,cowrieUN,cumaceaUN,ostracodUN,shrimpUN,nematodeUN
2014,jul,Doran,4,1,53,3,27.1,0.465,0.0215,51.696,0.000415893,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,jul,Doran,4,2,53,4,28.8,0.575,0.01,92.764,0.0001078,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,3,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,jul,Doran,4,3,53,3,15.2,0.31,0.0218,23.49,0.000928054,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,jul,Doran,5,1,21,4,42.9,0.655,1.7515,200.83,0.008721307,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,23,0,0,0,0,1,0,0,0,,0,0,13,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,jul,Doran,5,2,21,5,44.3,0.855,0.1707,237.606,0.000718416,0,0,0,0,0,,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,2,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,jul,Doran,5,3,21,4,21.5,0.59,0.0157,60.046,0.000261466,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,aug,Doran,1,1,48,5,33.1,0.545,0.0252,134.532,0.000187316,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
2014,aug,Doran,1,2,48,4,87.4,0.84,0.1077,385.538,0.00027935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,aug,Doran,1,3,48,5,105.4,0.86,0.322,892.226,0.000360895,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,aug,Doran,2,1,5,5,50.6,0.775,0.8138,287.984,0.002825851,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,32,0,2,0,1,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,aug,Doran,2,2,5,2,18.1,0.34,0.0626,25.744,0.002431635,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,aug,Doran,2,3,5,5,49.5,0.655,0.7348,179.726,0.004088446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,26,1,0,0,0,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,aug,Doran,3,1,41,5,29,0.545,0.1299,171.908,0.000755637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,18,0,3,1,0,0,0,0,0,0,8,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,aug,Doran,3,2,41,4,27.4,0.435,0.0464,90.598,0.000512153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,8,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,aug,Doran,3,3,41,4,21.5,0.445,0.0437,79.882,0.000547057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,aug,Doran,4,1,9,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,aug,Doran,4,2,9,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,aug,Doran,4,3,9,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,aug,Doran,5,1,49,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,aug,Doran,5,2,49,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,aug,Doran,5,3,49,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,aug,Westside,1,1,78,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,aug,Westside,1,2,78,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,aug,Westside,1,3,78,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,aug,Westside,2,1,84,6,51,0.465,-0.2997,179.392,-0.001670643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,aug,Westside,2,2,84,4,32.2,0.425,-0.3417,120.56,-0.002834273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,aug,Westside,2,3,84,6,63,0.47,-0.2871,166.12,-0.001728269,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,aug,Westside,3,1,69,6,42,0.46,0,156.448,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,aug,Westside,3,2,69,5,57.8,0.65,-0.3055,307.248,-0.000994311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,4,6,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,aug,Westside,3,3,69,6,55.8,0.67,-0.3094,239.758,-0.001290468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,aug,Westside,4,1,7,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,aug,Westside,4,2,7,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,aug,Westside,4,3,7,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,aug,Westside,5,1,56,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,aug,Westside,5,2,56,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,aug,Westside,5,3,56,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,sep,Doran,1,1,65,3,49.2,0.635,-0.3208,,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,3,0,0,36,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,sep,Doran,1,2,65,3,32.5,0.55,-0.3243,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,1,1,0,0,0,0,0,0,43,0,1,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,sep,Doran,1,3,65,4,56.6,0.61,-0.3258,,,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,2,0,0,33,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,sep,Doran,2,1,56,4,28.4,0.425,-0.3205,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,28,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014,sep,Doran,2,2,56,4,29.8,0.505,-0.3264,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,sep,Doran,2,3,56,4,43.2,0.78,-0.3173,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,sep,Doran,3,1,98,5,76.8,0.73,-0.3227,,,1,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,sep,Doran,3,2,98,3,40.9,0.36,-0.3258,,,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,sep,Doran,3,3,98,2,23.6,0.325,-0.3169,,,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,sep,Doran,4,1,11,5,44.6,0.66,-0.3197,,,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
2014,sep,Doran,4,2,11,5,62.4,0.84,-0.3239,,,0,3,0,0,0,0,,,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
2014,sep,Doran,4,3,11,4,64.1,0.725,-0.3232,,,0,3,0,0,0,0,,,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2014,sep,Doran,5,1,61,8,38.7,0.65,-0.3249,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
2014,sep,Doran,5,2,61,4,36.4,0.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
2014,sep,Doran,5,3,61,4,59.5,0.59,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
2014,sep,Westside,1,1,58,5,54.2,0.73,,,,,,,,,,0,0,,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,sep,Westside,1,2,58,3,28.3,0.4,,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,sep,Westside,1,3,58,5,57.1,0.845,,,,,,,,,,0,0,,1,0,0,0,0,0,0,0,0,4,0,1,2,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,sep,Westside,2,1,42,5,62.1,0.7,,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,sep,Westside,2,2,42,3,56.7,0.47,,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,14,0,0,1,0,0,0,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,sep,Westside,2,3,42,5,57.9,0.66,,,,,,,,,,0,0,,0,0,0,0,0,0,1,0,0,25,0,15,0,0,0,0,44,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,sep,Westside,3,1,31,4,64.8,0.635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,sep,Westside,3,2,31,4,26.8,0.525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,sep,Westside,3,3,31,3,46.9,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,sep,Westside,4,1,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,sep,Westside,4,2,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,sep,Westside,4,3,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,sep,Westside,5,1,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,sep,Westside,5,2,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,sep,Westside,5,3,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,oct,Doran,1,1,78,4,44.8,0.48,,,,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,oct,Doran,2,1,18,6,51.4,0.585,,,,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,oct,Doran,3,1,13,3,19.6,0.4,,,,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,oct,Doran,4,1,4,7,51.6,0.64,,,,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,oct,Doran,5,1,3,4,27.5,0.64,,,,3,0,0,0,0,0,,,0,,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,oct,Doran,1,2,78,4,15.4,0.269,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,oct,Doran,2,2,18,6,47.7,0.415,,,,0,0,0,0,0,0,,,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,oct,Doran,3,2,13,3,11.6,0.365,,,,0,0,0,0,0,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,oct,Doran,4,2,4,7,53.8,0.665,,,,0,0,0,0,0,0,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,oct,Doran,5,2,3,4,67.2,0.52,,,,1,0,3,0,0,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,oct,Westside,1,1,107,4,77.4,0.565,,,,,,,,,,,,,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,oct,Westside,2,1,6,5,44.6,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,oct,Westside,3,1,56,5,101.1,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,oct,Westside,4,1,105,4,101.1,0.635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,oct,Westside,5,1,118,4,72.3,0.525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,oct,Westside,1,2,107,3,19.6,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,oct,Westside,2,2,6,5,32.3,0.465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,oct,Westside,3,2,56,4,45,0.415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,oct,Westside,4,2,105,3,47.3,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,oct,Westside,5,2,118,4,34,0.315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
